;ID_ARB;orfeo_no.;URL
761;1960052011-; 20198002423202;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2019800242320200009
762;61|CONTRATOS CUENTAS EN PARTICIPACIÓN2019-; 20194052203432;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad= 2019405220343200001
763;61|CONTRATOS CUENTAS EN PARTICIPACIÓN2019-; 20194052203432;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad= 2019405220343200002
764;61|CONTRATOS CUENTAS EN PARTICIPACIÓN2019-; 20194052203432;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad= 2019405220343200003
765;61|CONTRATOS CUENTAS EN PARTICIPACIÓN2019-; 20194052203432;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad= 2019405220343200004
766;61|CONTRATOS CUENTAS EN PARTICIPACIÓN2019-; 20194052203432;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad= 2019405220343200005
767;61|CONTRATOS CUENTAS EN PARTICIPACIÓN2019-; 20194052203432;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad= 2019405220343200006
768;61|CONTRATOS CUENTAS EN PARTICIPACIÓN2019-; 20194052203432;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad= 2019405220343200007
769;61|CONTRATOS CUENTAS EN PARTICIPACIÓN2019-; 20194052203432;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad= 2019405220343200008
770;61|CONTRATOS CUENTAS EN PARTICIPACIÓN2019-; 20194052203432;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad= 2019405220343200009
771;61|CONTRATOS CUENTAS EN PARTICIPACIÓN2019-; 20198002542892;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2019800254289200001
772;61|CONTRATOS CUENTAS EN PARTICIPACIÓN2019-; 20198002671522;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2019800267152200001
773;61|CONTRATOS CUENTAS EN PARTICIPACIÓN2019-;20204050001702;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2020405000170200001
774;61|CONTRATOS CUENTAS EN PARTICIPACIÓN2019-; 20204050235932 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2020405023593200001
775;61|CONTRATOS CUENTAS EN PARTICIPACIÓN2019-; 20204050235932 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2020405023593200002
776;61|CONTRATOS CUENTAS EN PARTICIPACIÓN2019-; 20204050235932 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2020405023593200003
777;61|CONTRATOS CUENTAS EN PARTICIPACIÓN2019-; 20204050235932 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2020405023593200004
778;61|CONTRATOS CUENTAS EN PARTICIPACIÓN2019-; 20214050975202;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2021405097520200001
779;61|CONTRATOS CUENTAS EN PARTICIPACIÓN2019-; 20214050975202;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2021405097520200002
780;179CONTRATOCORCEL2005-2;20154050200802;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405020080200001
781;56|3502007-215;20154050523012 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405052301200001
782;56|3502007-215;20154050523012 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405052301200002
783;56|3502007-215;20154050523012 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405052301200003
784;1643502007-215;20154050523012 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405052301200001
785;1643502007-215;20154050523012 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405052301200002
786;1643502007-215;20154050523012 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405052301200003
787;1543502007-215;20154050523012 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405052301200001
788;1543502007-215;20154050523012 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405052301200002
789;1543502007-215;20154050523012 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405052301200003
790;4033502007-215;20154050523012 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405052301200001
791;4033502007-215;20154050523012 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405052301200002
792;4033502007-215;20154050523012 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405052301200003
793;56|3502007-215; 20154050664182 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405066418200001
794;1643502007-215; 20154050664182 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405066418200001
795;1543502007-215; 20154050664182 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405066418200001
796;4033502007-215; 20154050664182 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405066418200001
797;56|3502007-215; 20154050684132 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405068413200001
798;56|3502007-215; 20154050684132 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405068413200002
799;56|3502007-215; 20154050684132 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405068413200003
800;1643502007-215; 20154050684132 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405068413200001
801;1643502007-215; 20154050684132 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405068413200002
802;1643502007-215; 20154050684132 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405068413200003
803;1543502007-215; 20154050684132 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405068413200001
804;1543502007-215; 20154050684132 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405068413200002
805;1543502007-215; 20154050684132 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405068413200003
806;4033502007-215; 20154050684132 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405068413200001
807;4033502007-215; 20154050684132 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405068413200002
808;4033502007-215; 20154050684132 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405068413200003
809;56|3502007-215; 20164050041922 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405004192200001
810;56|3502007-215; 20164050041922 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405004192200002
811;1643502007-215; 20164050041922 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405004192200001
812;1643502007-215; 20164050041922 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405004192200002
813;1543502007-215; 20164050041922 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405004192200001
814;1543502007-215; 20164050041922 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405004192200002
815;4033502007-215; 20164050041922 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405004192200001
816;4033502007-215; 20164050041922 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405004192200002
817;56|3502007-215; 20164050246172 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405024617200001
818;56|3502007-215; 20164050246172 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405024617200002
819;1643502007-215; 20164050246172 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405024617200001
820;1643502007-215; 20164050246172 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405024617200002
821;1543502007-215; 20164050246172 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405024617200001
822;1543502007-215; 20164050246172 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405024617200002
823;4033502007-215; 20164050246172 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405024617200001
824;4033502007-215; 20164050246172 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405024617200002
825;56|3502007-215; 20168000246362 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016800024636200001
826;1643502007-215; 20168000246362 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016800024636200001
827;1543502007-215; 20168000246362 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016800024636200001
828;4033502007-215; 20168000246362 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016800024636200001
829;56|3502007-215; 20164051088702;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405108870200001
830;56|3502007-215; 20164051088702;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405108870200002
831;56|3502007-215; 20164051088702;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405108870200003
832;1643502007-215; 20164051088702;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405108870200001
833;1643502007-215; 20164051088702;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405108870200002
834;1643502007-215; 20164051088702;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405108870200003
835;1543502007-215; 20164051088702;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405108870200001
836;1543502007-215; 20164051088702;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405108870200002
837;1543502007-215; 20164051088702;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405108870200003
838;4033502007-215; 20164051088702;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405108870200001
839;4033502007-215; 20164051088702;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405108870200002
840;4033502007-215; 20164051088702;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405108870200003
841;56|3502007-215; 20174050605832;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017405060583200001
842;56|3502007-215; 20174050605832;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017405060583200002
843;1643502007-215; 20174050605832;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017405060583200001
844;1643502007-215; 20174050605832;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017405060583200002
845;1543502007-215; 20174050605832;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017405060583200001
846;1543502007-215; 20174050605832;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017405060583200002
847;4033502007-215; 20174050605832;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017405060583200001
848;4033502007-215; 20174050605832;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017405060583200002
849;56|3502007-215; 20184050291622;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2018405029162200001
850;1643502007-215; 20184050291622;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2018405029162200001
851;1543502007-215; 20184050291622;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2018405029162200001
852;4033502007-215; 20184050291622;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2018405029162200001
853;245444-21994-229;20154050855602 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405085560200001
854;245444-21994-229;20154050855602 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405085560200002
855;245444-21994-229; 20154051610922 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405161092200001
856;245444-21994-229; 20154051610922 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405161092200002
857;245444-21994-229; 20158001612942;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015800161294200001
858;245444-21994-229; 20158001612942;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015800161294200002
859;245444-21994-229; 20158001612942;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015800161294200003
860;245444-21994-229; 20158001612942;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015800161294200004
861;245444-21994-229; 20158001612942;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015800161294200005
862;245444-21994-229; 20158001612942;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015800161294200006
863;245444-21994-229; 20158001612942;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015800161294200007
864;245444-21994-229; 20158001612942;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015800161294200008
865;245444-21994-229; 20158001612942;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015800161294200009
866;245444-21994-229; 20184050014362;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2018405001436200001
867;245444-21994-229; 20184050637482;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2018405063748200001
868;24540-32004-231; 20184050637482;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2018405063748200001
869;245102015-494;20164051310262 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405131026200001
870;245102015-494; 20164051756342 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405175634200001
871;245102015-494; 20164051959482;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405195948200001
872;245102015-494; 20164051959482;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405195948200002
873;245102015-494; 20164051959482;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405195948200003
874;245APP-42015-461;20164052186322;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405218632200001
875;245APP-42015-461; 20174050399282;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017405039928200001
876;245APP-42015-461; 20174050399282;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017405039928200002
877;245APP-42015-461; 20178000405722;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017800040572200001
878;245APP-42015-461; 20178000405722;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017800040572200002
879;245APP-42015-461; 20178000405722;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017800040572200003
880;245APP-42015-461; 20178000405722;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017800040572200004
881;245APP-42015-461; 20178000512032;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017800051203200001
882;245APP-42015-461; 20178000689132;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017800068913200001
883;245APP-42015-461; 20178000689132;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017800068913200002
884;245APP-42015-461; 20178000689132;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017800068913200003
885;245APP-42015-461; 20178000689132;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017800068913200004
886;245APP-42015-461; 20178000967452;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017800096745200001
887;245APP-42015-461; 20178000967452;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017800096745200002
888;245APP-42015-461; 20178001048952;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017800104895200001
889;245APP-42015-461; 20178001082022;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017800108202200001
890;245APP-42015-461; 20178001480172;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017800148017200001
891;245APP-42015-461; 20178001629282;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017800162928200001
892;245APP-42015-461; 20178001926592;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017800192659200001
893;245APP-42015-461; 20178002155692;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017800215569200001
894;245APP-42015-461; 20178002155692;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017800215569200002
895;245APP-42015-461; 20178002235932;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017800223593200001
896;245APP-42015-461; 20178002235912;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017800223591200001
897;245APP-42015-461; 20178002235912;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017800223591200002
898;245APP-42015-461; 20178002235912;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017800223591200003
899;245APP-42015-461; 20178002305462;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017800230546200001
900;245APP-42015-461; 20178002340442;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017800234044200001
901;245APP-42015-461; 20188000003112;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2018800000311200001
902;245APP-42015-461; 20188000156242;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2018800015624200001
903;245APP-42015-461; 20188000194742;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2018800019474200001
904;245APP-42015-461; 20188000401772;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2018800040177200001
905;245APP-42015-461; 20188000469902;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2018800046990200001
906;245APP-42015-461; 20188000549462;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2018800054946200001
907;245APP-42015-461; 20188000555502;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2018800055550200001
908;245APP-42015-461; 20188000562352;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2018800056235200001
909;245APP-42015-461; 20188000586832;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2018800058683200001
910;245APP-42015-461; 20188000642372;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2018800064237200001
911;245APP-42015-461; 20188000642372;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2018800064237200002
912;245APP-42015-461; 20188001352182;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2018800135218200001
913;245APP-42015-461; 20188001476692;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2018800147669200001
914;245APP-42015-461; 20188001625602;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2018800162560200001
915;245APP-42015-461; 20188001664522;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2018800166452200001
916;245APP-42015-461; 20188001734052;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2018800173405200001
917;245APP-42015-461; 20188001734122;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2018800173412200001
918;245APP-42015-461; 20188001734122;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2018800173412200002
919;245APP-42015-461; 20188002151102 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2018800215110200001
920;245APP-42015-461; 20198000396562 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2019800039656200001
921;245APP-42015-461; 20198000396562 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2019800039656200002
922;245APP-42015-461; 20198000396562 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2019800039656200003
923;245APP-42015-461;  20198000551952;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2019800055195200001
924;4879631892012-;20174050516022;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017405051602200001
925;4879631892012-;20174050516022;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017405051602200002
926;4879631892012-;20174050516022;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017405051602200003
927;4879631892012-;20174050516022;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017405051602200004
928;4879631892012-; 20174050970242;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017405097024200001
929;436140-21997-11;20154050011222 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405001122200001
930;436140-21997-11; 20154050056792 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405005679200001
931;436140-21997-11; 20154050243842 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405024384200001
932;436140-21997-11; 20154050243842 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405024384200002
933;436140-21997-11; 20154051079232 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405107923200001
934;436140-21997-11; 20154051107082 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405110708200001
935;436140-21997-11; 20154051107002 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405110700200001
936;436140-21997-11; 20154051231372 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405123137200001
937;436140-21997-11; 20164050407332 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405040733200001
938;436140-21997-11; 20164050407332 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405040733200002
939;436140-21997-11; 20164050407332 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405040733200003
940;436140-21997-11; 20164050407332 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405040733200004
941;436140-21997-11; 20164050407332 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405040733200005
942;436140-21997-11; 20164050407332 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405040733200006
943;436140-21997-11; 20164050698042 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405069804200001
944;436140-21997-11; 20164051593892;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405159389200001
945;436140-21997-11; 20174052005802;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017405200580200001
946;436140-21997-11; 20174052005802;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017405200580200002
947;436136-21997-10;20154050011102 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405001110200001
948;436136-21997-10; 20154050243782 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405024378200001
949;436136-21997-10; 20154050243782 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405024378200002
950;436136-21997-10; 20154051079202 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405107920200001
951;436136-21997-10; 20154051106932 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405110693200001
952;436136-21997-10; 20154051231302 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405123130200001
953;436136-21997-10; 20154051688752 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405168875200001
954;436136-21997-10; 20164050407212 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405040721200001
955;436136-21997-10; 20164050407212 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405040721200002
956;436136-21997-10; 20164050407212 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405040721200003
957;436136-21997-10; 20164050407212 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405040721200004
958;436136-21997-10; 20164050407212 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405040721200005
959;436136-21997-10; 20164050407212 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405040721200006
960;436136-21997-10; 20164050698082 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405069808200001
961;436136-21997-10; 20164051593822 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016405159382200001
962;436136-21997-10; 20168002163432;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2016800216343200001
963;436136-21997-10; 20174052005432;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017405200543200001
964;436136-21997-10; 20174052005432;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017405200543200002
965;2463460-12008-126;20154050259282 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405025928200001
966;24612402005-44;20154050259282 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405025928200001
967;2460082009-42;20154050259282 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405025928200001
968;2463460-12008-126; 20154050695782 ;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405069578200001
969;2463460-12008-126; 20154051390452;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405139045200001
970;2463460-12008-126; 20154051390452;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405139045200002
971;2463460-12008-126; 20154051390452;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405139045200003
972;2463460-12008-126; 20154051390452;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2015405139045200004
973;245APP0152015-;20174050824822;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017405082482200001
974;245APP0152015-;20174050824822;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017405082482200002
975;245APP0152015-;20174050824822;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017405082482200003
976;245APP0152015-; 20174051521202;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017405152120200001
977;245APP0152015-; 20174051521202;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2017405152120200002
978;436140-91997-;20194050002192;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2019405000219200001
979;436140-91997-;20198001470832;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2019800147083200001
980;436140-91997-;20198001470832;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2019800147083200002
981;436140-91997-;20198001470832;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2019800147083200003
982;436140-91997-;20198001470832;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2019800147083200004
983;436140-91997-;20198001470832;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2019800147083200005
984;436140-91997-;20198001470832;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2019800147083200006
985;436140-91997-;20198001470832;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2019800147083200007
986;436140-91997-;20198001470832;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2019800147083200008
987;436140-91997-;20198001470832;https://orfeo.defensajuridica.gov.co/old/linkArchivo.php?numrad=2019800147083200009
